rh.aparc.a2009s.area	rh_G&S_frontomargin_area	rh_G&S_occipital_inf_area	rh_G&S_paracentral_area	rh_G&S_subcentral_area	rh_G&S_transv_frontopol_area	rh_G&S_cingul-Ant_area	rh_G&S_cingul-Mid-Ant_area	rh_G&S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg&S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet&P_trans_area	rh_S_oc_middle&Lunatus_area	rh_S_oc_sup&transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med&Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0143	615.0	788.0	725.0	1072.0	894.0	1619.0	748.0	869.0	325.0	220.0	1906.0	876.0	233.0	366.0	2235.0	3876.0	393.0	433.0	1589.0	1139.0	1085.0	2182.0	1014.0	1786.0	1707.0	1576.0	1496.0	1246.0	1665.0	1315.0	505.0	113.0	246.0	1136.0	525.0	486.0	1711.0	1702.0	219.0	111.0	932.0	2606.0	1131.0	1855.0	2155.0	797.0	305.0	866.0	885.0	803.0	362.0	1256.0	1447.0	1650.0	359.0	2083.0	870.0	964.0	447.0	856.0	1323.0	185.0	591.0	999.0	1652.0	860.0	1642.0	1365.0	729.0	238.0	829.0	1001.0	3852.0	205.0	80845.0	981705.0	1522261.2378
sub-0145	672.0	627.0	754.0	908.0	763.0	1536.0	716.0	776.0	245.0	256.0	1632.0	733.0	245.0	665.0	2134.0	3232.0	471.0	342.0	1448.0	1039.0	1005.0	1504.0	631.0	1509.0	1862.0	1302.0	1574.0	1081.0	1358.0	1432.0	364.0	278.0	230.0	1028.0	512.0	485.0	1447.0	1489.0	231.0	106.0	825.0	1990.0	936.0	1482.0	1849.0	711.0	221.0	718.0	865.0	541.0	245.0	1329.0	1245.0	1479.0	245.0	2145.0	788.0	1041.0	360.0	650.0	1186.0	333.0	429.0	787.0	1422.0	766.0	1605.0	1071.0	672.0	287.0	617.0	801.0	3691.0	148.0	72104.8	861309.0	1308071.76882
sub-0146	956.0	933.0	884.0	965.0	780.0	2299.0	1073.0	981.0	453.0	241.0	1705.0	1005.0	296.0	892.0	2711.0	5263.0	416.0	495.0	1560.0	967.0	1617.0	1976.0	749.0	2335.0	2233.0	1854.0	1585.0	1072.0	1423.0	1652.0	611.0	408.0	194.0	1170.0	484.0	708.0	1263.0	1830.0	335.0	269.0	1032.0	2763.0	1180.0	1888.0	2234.0	1053.0	374.0	847.0	1043.0	551.0	400.0	1928.0	1931.0	2328.0	362.0	2633.0	855.0	982.0	430.0	695.0	1504.0	304.0	685.0	1274.0	1646.0	1185.0	1919.0	1246.0	903.0	117.0	808.0	880.0	4858.0	247.0	91727.3	1083115.0	1678452.56595
sub-0147	680.0	824.0	723.0	996.0	885.0	1729.0	923.0	1110.0	391.0	198.0	1227.0	860.0	284.0	498.0	2467.0	4678.0	438.0	400.0	1429.0	1037.0	1337.0	1472.0	678.0	1901.0	1324.0	1663.0	1342.0	1131.0	1584.0	1548.0	439.0	241.0	249.0	1164.0	520.0	630.0	1413.0	1802.0	232.0	139.0	1012.0	1815.0	1085.0	1345.0	2341.0	817.0	448.0	773.0	1031.0	643.0	344.0	1192.0	1723.0	1996.0	401.0	1970.0	521.0	828.0	486.0	859.0	1334.0	324.0	464.0	1234.0	1732.0	971.0	1696.0	1135.0	1206.0	261.0	601.0	868.0	3864.0	165.0	80070.2	975130.0	1420751.78049
sub-0178	615.0	751.0	744.0	990.0	843.0	2234.0	962.0	989.0	324.0	283.0	1292.0	833.0	146.0	649.0	2284.0	4377.0	481.0	507.0	1232.0	1046.0	1096.0	1770.0	779.0	1668.0	1751.0	2156.0	1778.0	1098.0	1408.0	1427.0	520.0	304.0	275.0	1091.0	535.0	444.0	1656.0	1563.0	288.0	252.0	1034.0	1858.0	1255.0	1796.0	1868.0	927.0	419.0	818.0	859.0	763.0	327.0	1244.0	1646.0	1848.0	429.0	2820.0	623.0	1072.0	456.0	676.0	1107.0	336.0	435.0	681.0	1375.0	862.0	2073.0	1007.0	829.0	210.0	555.0	882.0	3643.0	190.0	80360.4	951378.0	1628257.527
sub-1012	702.0	1083.0	1152.0	1197.0	974.0	2653.0	965.0	1156.0	383.0	263.0	1599.0	1060.0	340.0	1151.0	2985.0	4949.0	478.0	567.0	1585.0	980.0	1890.0	1978.0	1002.0	2235.0	2075.0	2128.0	1761.0	1439.0	1997.0	1660.0	628.0	466.0	354.0	1341.0	518.0	884.0	1749.0	1898.0	337.0	260.0	1165.0	2662.0	1025.0	1894.0	2655.0	1074.0	484.0	992.0	1166.0	770.0	331.0	1666.0	1930.0	2062.0	321.0	2640.0	903.0	728.0	305.0	800.0	1262.0	511.0	550.0	1101.0	1759.0	1019.0	2282.0	1309.0	1146.0	359.0	941.0	719.0	4631.0	350.0	96335.2	1091304.0	1776912.23698
sub-1120	710.0	631.0	1007.0	1105.0	662.0	1951.0	929.0	980.0	307.0	182.0	1210.0	984.0	267.0	744.0	3038.0	4536.0	401.0	449.0	1437.0	773.0	1112.0	1630.0	757.0	1957.0	1820.0	1971.0	1850.0	1159.0	1511.0	1509.0	640.0	395.0	251.0	1169.0	546.0	542.0	1665.0	1989.0	286.0	74.0	1084.0	1793.0	1376.0	1245.0	2192.0	985.0	465.0	879.0	1069.0	729.0	302.0	1679.0	1039.0	1682.0	434.0	2450.0	555.0	765.0	382.0	849.0	1282.0	368.0	465.0	1056.0	1545.0	813.0	1745.0	1145.0	1032.0	221.0	779.0	970.0	3946.0	305.0	82765.1	980907.0	1466001.81932
sub-1160	827.0	708.0	818.0	690.0	787.0	1471.0	838.0	971.0	365.0	180.0	1168.0	691.0	247.0	511.0	2523.0	4066.0	377.0	458.0	1212.0	855.0	1237.0	1819.0	678.0	1675.0	1782.0	1532.0	1446.0	1089.0	1272.0	1290.0	538.0	247.0	204.0	1281.0	434.0	503.0	1523.0	1597.0	199.0	162.0	862.0	1650.0	1091.0	1757.0	2188.0	932.0	346.0	883.0	878.0	410.0	299.0	1411.0	1379.0	1910.0	224.0	2104.0	364.0	835.0	613.0	619.0	1480.0	395.0	515.0	937.0	1422.0	1027.0	1639.0	994.0	667.0	118.0	697.0	999.0	4312.0	175.0	76405.2	926802.0	1410364.85514
sub-1230	694.0	819.0	878.0	1048.0	714.0	2039.0	1000.0	1089.0	362.0	230.0	1372.0	896.0	258.0	370.0	2905.0	4601.0	363.0	437.0	1493.0	923.0	1318.0	1552.0	640.0	1681.0	2253.0	1570.0	1670.0	1281.0	1919.0	1730.0	527.0	355.0	167.0	1121.0	419.0	464.0	1432.0	1941.0	268.0	125.0	927.0	1841.0	995.0	1376.0	2341.0	936.0	349.0	815.0	958.0	556.0	305.0	1219.0	1522.0	1761.0	327.0	2213.0	592.0	813.0	581.0	628.0	1656.0	319.0	505.0	898.0	1826.0	1236.0	1940.0	1407.0	920.0	175.0	650.0	967.0	4240.0	187.0	82903.8	988762.0	1605694.46145
sub-1310	642.0	1059.0	780.0	1021.0	873.0	2027.0	933.0	1164.0	423.0	281.0	1859.0	890.0	242.0	633.0	2743.0	4871.0	439.0	623.0	1866.0	1272.0	1208.0	2693.0	938.0	1907.0	1717.0	1620.0	1553.0	1270.0	1651.0	1281.0	550.0	263.0	250.0	1333.0	453.0	587.0	1503.0	1993.0	315.0	171.0	945.0	2816.0	1218.0	2121.0	2172.0	864.0	316.0	892.0	928.0	541.0	453.0	1462.0	1908.0	2002.0	272.0	1977.0	1200.0	1089.0	597.0	805.0	1499.0	298.0	483.0	1107.0	1863.0	894.0	1646.0	1064.0	1187.0	383.0	710.0	818.0	4083.0	246.0	88757.2	1099366.0	1466356.06766
sub-1340	735.0	792.0	1006.0	829.0	797.0	1967.0	940.0	1061.0	404.0	199.0	1446.0	807.0	297.0	920.0	2626.0	4607.0	432.0	636.0	1433.0	968.0	1030.0	1774.0	676.0	1843.0	1722.0	1540.0	1714.0	1253.0	1836.0	1903.0	506.0	396.0	266.0	1063.0	708.0	557.0	1874.0	1862.0	313.0	215.0	902.0	2189.0	1280.0	1960.0	2639.0	905.0	411.0	801.0	1054.0	722.0	349.0	1405.0	1593.0	1620.0	395.0	2527.0	538.0	1178.0	623.0	494.0	1264.0	528.0	632.0	1033.0	1497.0	1028.0	1827.0	954.0	1170.0	282.0	917.0	1032.0	3958.0	51.0	85712.4	1011163.0	1484843.46002
sub-1450	652.0	984.0	908.0	1020.0	1189.0	2468.0	1078.0	1019.0	396.0	215.0	1740.0	882.0	329.0	781.0	3411.0	5294.0	415.0	768.0	2190.0	1123.0	1272.0	1881.0	1061.0	1842.0	1473.0	1465.0	1451.0	1043.0	1575.0	1643.0	448.0	156.0	298.0	1283.0	588.0	596.0	2030.0	1709.0	271.0	206.0	1085.0	2248.0	1293.0	1533.0	2357.0	917.0	350.0	943.0	972.0	1073.0	337.0	1766.0	2023.0	1947.0	224.0	2317.0	930.0	1325.0	637.0	537.0	1374.0	378.0	422.0	1132.0	1574.0	1085.0	1262.0	1046.0	1104.0	149.0	1069.0	1039.0	3771.0	248.0	89616.5	1084249.0	1607898.84288
sub-1500	864.0	745.0	913.0	1064.0	893.0	2262.0	1043.0	1045.0	473.0	189.0	1435.0	1021.0	309.0	746.0	2739.0	4672.0	470.0	565.0	1621.0	1133.0	1418.0	1710.0	722.0	1952.0	2175.0	1643.0	1560.0	1316.0	1593.0	1887.0	660.0	338.0	270.0	1275.0	734.0	651.0	1866.0	1973.0	257.0	102.0	1153.0	1762.0	1493.0	1381.0	2421.0	1122.0	376.0	919.0	1070.0	914.0	242.0	1905.0	1720.0	2041.0	230.0	2524.0	548.0	1162.0	699.0	669.0	1774.0	361.0	443.0	930.0	2267.0	1258.0	1986.0	1192.0	962.0	315.0	890.0	1061.0	4664.0	238.0	90988.7	1051642.0	1506246.19348
sub-1690	710.0	852.0	741.0	1010.0	812.0	1713.0	946.0	1101.0	397.0	186.0	1234.0	869.0	323.0	486.0	2512.0	4756.0	432.0	396.0	1455.0	1008.0	1354.0	1491.0	694.0	1848.0	1337.0	1638.0	1384.0	1136.0	1616.0	1533.0	423.0	280.0	234.0	1204.0	492.0	642.0	1373.0	1812.0	236.0	136.0	1022.0	1876.0	1070.0	1336.0	2259.0	841.0	461.0	778.0	1017.0	664.0	298.0	1217.0	1781.0	1853.0	378.0	1940.0	506.0	792.0	532.0	853.0	1340.0	301.0	479.0	1214.0	1684.0	964.0	1734.0	1158.0	1194.0	265.0	648.0	822.0	3920.0	165.0	80163.2	983208.0	1420751.78049
sub-1890	640.0	1001.0	923.0	955.0	865.0	2106.0	1155.0	961.0	371.0	223.0	1337.0	851.0	303.0	676.0	2773.0	4689.0	506.0	488.0	1933.0	1073.0	1502.0	1835.0	695.0	1820.0	2231.0	1525.0	1920.0	1330.0	1848.0	2134.0	531.0	322.0	218.0	1156.0	846.0	573.0	1801.0	1917.0	284.0	326.0	863.0	2295.0	1312.0	1548.0	2535.0	925.0	448.0	809.0	1121.0	653.0	426.0	1284.0	1725.0	1984.0	257.0	2452.0	632.0	1054.0	478.0	702.0	1625.0	206.0	449.0	793.0	1561.0	898.0	1748.0	1383.0	978.0	263.0	965.0	819.0	4473.0	233.0	88541.1	1046898.0	1678899.17855
sub-1920	710.0	1131.0	1151.0	1231.0	990.0	2658.0	953.0	1154.0	402.0	239.0	1602.0	1074.0	333.0	1131.0	2564.0	5014.0	480.0	470.0	1559.0	980.0	1889.0	2005.0	969.0	2160.0	2093.0	2008.0	1719.0	1415.0	2004.0	1699.0	595.0	380.0	362.0	1346.0	538.0	876.0	1723.0	1907.0	359.0	251.0	1217.0	2670.0	1071.0	1918.0	2640.0	1028.0	480.0	977.0	1216.0	807.0	360.0	1699.0	2149.0	2041.0	224.0	2718.0	892.0	728.0	302.0	840.0	1222.0	640.0	479.0	1066.0	1694.0	958.0	2330.0	1323.0	1138.0	376.0	912.0	727.0	4709.0	330.0	96005.6	1106637.0	1776912.23698
