Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-3277	5371.6	2518.1	11895.9	4102.3	1871.8	10315.0	16007.4	10596.6	3689.5	18053.2	11692.2	9556.7	7295.0	11117.5	2493.9	5782.3	6611.2	2324.7	5256.5	5096.4	13176.7	5578.8	23484.7	15232.4	3553.1	28425.3	37701.9	23270.5	14798.4	23262.1	535.1	897.5	980.1	12590.5	4584.8	2801.9	9835.0	3918.3	1616.1	11275.2	21055.4	10827.8	3446.0	16160.3	11963.3	10583.5	6708.7	10514.9	2240.4	7837.2	5956.0	2741.0	5497.1	5034.9	12040.5	3399.7	23642.1	17202.6	2238.1	29557.4	37499.7	22481.1	12793.5	19202.1	553.2	1224.5	1392.7	13594.0	71217.9	72448.4	437845.258982	438247.12554	876092.384522	1571421.0	1749964.804139
sub-3300	1874.7	2880.6	6605.5	2172.7	877.1	7457.7	8339.0	5180.1	4054.4	10778.9	6349.0	4938.3	2983.3	5171.3	1505.9	3660.7	3391.7	826.0	2749.6	2647.6	6533.3	3919.3	12965.9	8058.1	2854.3	11830.8	18409.7	10160.8	7606.1	7657.7	283.5	591.7	760.1	9451.7	1984.9	2540.0	5993.4	2178.7	735.4	6582.9	10524.6	6217.4	3686.6	11330.6	6398.7	5848.8	3422.5	4996.9	1548.8	3801.3	3509.9	1070.9	3669.4	2733.4	6047.5	4537.9	13246.9	7733.7	1865.6	11114.8	17143.2	10149.8	5895.4	8178.0	320.2	562.7	433.4	8903.3	29971.5	29700.3	214995.242682	212256.313127	427251.555809	1438201.0	1507889.394342
sub-3301	2588.4	2728.8	7399.3	3127.5	746.4	6817.4	9596.8	6989.1	4009.4	9953.7	7255.8	5432.2	3548.2	6571.6	1433.0	3826.2	3570.2	879.0	2871.5	3595.8	7232.3	4364.0	14089.3	8690.6	2574.2	13227.6	18398.8	9745.7	8162.4	9962.4	313.3	567.6	826.0	10335.2	2176.3	2591.4	7107.9	2799.1	945.6	6614.4	10067.4	6823.9	4091.1	11398.2	7424.0	6497.4	4058.9	6269.7	1475.7	3639.8	3134.0	1118.3	2874.4	3668.5	7586.4	3876.9	14983.9	10172.9	2218.6	13929.6	15921.4	9853.0	6990.6	9368.1	444.8	643.1	692.6	9628.2	30609.3	31891.2	231932.522506	231676.988395	463609.510902	1472577.0	1569970.280325
sub-3310	2793.6	2486.2	6504.2	2057.9	1363.7	6069.4	7037.6	5929.9	2617.8	7902.0	6058.5	3819.1	3143.0	4858.3	1816.3	3685.5	3210.5	866.5	2680.0	2169.1	7402.3	4268.4	12243.7	8786.1	2772.3	10009.5	16745.6	11708.4	7301.9	7656.4	210.4	735.4	636.3	8912.1	2400.4	2739.9	4848.3	1972.7	1122.9	6000.8	9117.5	5382.1	2695.9	8207.2	6827.3	4050.6	3600.1	4668.3	1429.0	4771.6	2783.9	1344.6	3160.5	2125.8	6702.6	3870.0	11314.4	8626.6	1510.8	11865.4	15251.9	11135.8	5813.7	8351.8	299.5	622.5	677.0	8280.1	21235.2	21032.5	196802.44782	192933.30288	389735.7507	1276256.0	1381921.039271
sub-3316	3645.3	3010.0	7177.6	2221.3	1032.7	6302.9	8523.9	5770.3	4311.6	8890.1	7585.3	5952.6	2961.9	4129.7	1576.0	3448.7	3496.7	853.4	3422.5	3175.7	6766.8	4290.3	14759.2	8083.4	3342.2	12991.4	19736.2	10434.0	7331.4	9343.5	326.2	541.7	687.4	10242.7	2726.1	2800.5	6608.6	1813.9	821.0	6245.2	10343.2	5638.0	3847.1	10848.8	7400.9	5713.9	3970.6	5745.3	1601.1	3984.4	2720.6	1116.9	3462.9	2632.5	7096.7	4472.3	13671.3	8705.3	1908.0	12492.0	19030.6	12069.0	5689.4	7988.1	283.3	544.9	765.1	10778.5	32374.8	33345.6	227208.962751	226692.364242	453901.326993	1525940.0	1600319.319315
sub-3318	2121.1	2507.5	4737.8	1544.3	651.9	5253.2	8274.5	5396.2	3584.6	9288.1	5556.0	4553.4	3521.4	4547.1	1304.6	2944.1	2829.2	851.2	2579.6	2466.0	6234.2	4141.5	12309.2	6885.4	2236.8	8409.6	16056.3	9695.2	6815.0	7242.3	285.3	523.2	676.6	8928.7	2854.9	2643.6	4703.2	1891.2	639.6	4824.0	8888.7	5208.4	3087.6	9253.6	5850.3	4489.4	3135.2	5028.5	1339.3	3889.5	2596.0	880.4	2533.3	2902.7	6293.2	3609.6	12112.8	7958.6	2020.6	9689.9	14667.8	8667.5	5627.0	7656.2	277.5	562.6	571.8	9190.8	24652.5	24850.0	188415.494468	187651.224241	376066.718709	1346514.0	1465625.659036
sub-3320	2294.7	2637.9	6574.3	2223.7	1277.7	5655.9	9426.9	6890.4	3912.9	7582.8	6266.1	5079.3	2890.0	4695.8	1342.6	3889.4	3437.0	949.7	3323.3	3043.9	7770.9	4515.9	14265.0	7721.7	2684.7	12531.7	16708.0	9686.1	7277.2	8116.5	206.4	561.7	1108.9	10815.8	2455.5	2283.8	5315.4	2250.0	659.2	5513.6	9398.1	5396.1	3565.2	8754.0	6752.4	5454.6	3127.1	6412.6	1267.9	4703.8	3002.1	1003.1	2919.8	2671.6	7209.8	4414.7	15442.8	6872.2	1647.9	13403.1	16816.7	9959.9	6748.8	8203.9	258.8	556.5	444.4	9447.0	33067.7	32565.8	221152.639599	216470.262385	437622.901984	1386412.0	1482700.06768
sub-3350	2990.4	2857.9	7708.7	1975.7	624.5	6611.1	10420.0	6910.3	3906.8	9175.5	6502.2	4114.0	3042.0	4997.5	1134.5	4100.2	3154.4	872.5	2543.7	2456.7	7020.1	5098.8	14785.2	8591.1	2822.9	12571.5	17722.5	10293.8	6531.3	7694.0	189.9	519.1	1373.4	8867.1	2815.2	2511.9	5782.4	2091.0	896.2	5640.4	11092.9	6791.4	3448.2	9499.0	5334.5	3973.9	3342.4	5552.6	1353.0	5401.1	3503.8	937.9	2786.5	2125.8	6895.2	4081.1	13723.5	9080.2	1946.1	12309.1	18714.3	9250.4	6454.0	8087.6	189.8	614.2	622.1	9968.0	23513.4	23988.7	211634.075235	208279.306386	419913.38162	1502759.0	1629867.024323
sub-3351	2816.6	2367.9	5537.8	2304.7	856.2	5683.5	10409.7	4846.0	4070.6	9245.7	6530.6	5234.4	3263.4	4472.5	1427.9	3833.3	3320.8	935.1	2078.5	2888.0	7321.6	3889.9	13138.6	9162.0	2844.0	9968.6	15113.9	11138.3	5925.5	6826.1	187.9	607.6	833.4	8542.4	2480.2	2576.2	4062.2	2416.7	738.0	4701.5	12971.8	5053.2	2453.8	9414.7	5634.3	5528.1	3245.5	5044.1	1277.0	4487.6	2712.2	951.7	2449.7	3591.7	8005.5	4008.0	13231.5	9836.2	1846.5	12820.3	12969.7	11101.8	4892.0	7759.9	199.7	700.1	713.4	9354.5	19031.3	20804.3	190435.079013	196250.521566	386685.600579	1386529.0	1585653.383279
sub-3353	2812.1	2105.1	5786.8	1725.8	911.3	6379.9	8653.1	5684.2	3992.1	7073.2	6025.3	4652.0	3242.0	5023.6	1605.5	3489.0	2869.7	837.0	2680.2	2597.8	6548.2	3861.5	13505.1	7453.8	1980.9	10663.9	17359.0	11221.8	6648.0	7230.2	227.9	473.9	785.7	8489.8	3180.9	2808.5	5092.6	1930.9	1002.0	5327.7	10445.5	5594.3	3085.1	7995.2	5502.8	5005.3	2960.5	5435.7	1464.4	4141.2	2344.4	837.2	2381.9	2383.1	6151.3	3625.4	12985.0	7709.8	1744.0	10562.1	15113.9	10320.7	5934.5	7412.8	235.6	581.1	577.2	8843.9	33460.4	33605.6	206657.55924	201658.764512	408316.323752	1343176.0	1420575.293696
sub-3355	1842.0	2213.1	5264.4	2384.9	775.0	5335.4	8976.6	5402.4	3623.4	8225.7	5024.5	4761.8	4253.5	4660.0	1512.3	3549.5	2939.0	953.7	3267.6	3259.1	6299.7	4008.6	11415.7	7904.9	2010.0	11047.2	15736.8	11483.8	9236.1	8627.5	409.1	815.1	862.2	8747.1	2360.2	2453.1	4610.8	1089.6	633.8	5711.6	11216.4	5989.4	3019.1	7555.6	4843.7	4562.0	3531.2	5486.6	1257.7	4856.5	2700.7	924.6	3193.2	1950.8	6411.0	4239.7	12477.1	11305.8	1111.3	9503.9	14378.1	13301.5	6431.0	6924.5	603.4	672.0	528.4	8797.2	35066.2	33114.7	208943.674769	207219.9719	416163.64667	1295563.0	1387517.341014
sub-3357	2129.7	2924.6	7250.0	2070.3	794.0	5304.6	10021.4	5739.6	3972.7	9137.6	6995.8	5120.7	3703.0	6153.3	1586.7	3505.4	3149.5	1048.2	2518.0	2720.6	7027.6	4497.6	15280.5	9412.4	2152.9	12996.3	20225.5	10806.7	8616.4	9072.1	271.8	704.9	910.0	10963.6	2551.2	3394.8	6742.9	2653.4	726.8	5413.6	12167.2	5591.8	3218.4	8559.0	7097.4	5124.6	3429.6	7024.3	1748.0	5131.5	2851.5	1074.3	3522.3	2639.9	6394.0	4952.1	15652.6	9631.4	2144.7	12941.8	18548.1	11198.3	7596.5	9349.4	232.1	689.5	477.8	9762.7	34994.0	34511.9	232094.130612	231047.270536	463141.401148	1399018.0	1658569.737646
sub-3358	3200.4	3214.7	8393.4	2402.8	1078.4	7487.6	9864.5	6347.5	4237.4	8951.6	7285.6	5702.6	4839.7	6698.1	2048.4	5134.1	3868.9	888.3	2730.3	2693.2	8827.0	4966.3	16914.1	10597.0	3042.4	14455.5	22248.3	13056.5	9216.3	10671.8	333.5	826.9	745.4	10984.1	2551.3	3469.3	7695.5	2566.7	1001.9	6993.5	14643.9	6038.6	3404.0	10277.0	7315.7	5746.0	4528.6	6307.6	1817.8	7891.3	3345.3	1204.5	2787.9	3238.5	7754.4	4884.5	17838.5	11464.9	2290.1	12715.8	22977.4	13326.8	7152.3	9865.2	414.0	645.9	616.7	9968.3	38444.8	37668.1	261590.781301	260359.338507	521950.119809	1594375.0	1696766.506401
sub-3361	2753.8	2682.8	7464.2	2226.2	710.3	6864.3	11384.0	6008.8	4490.3	8943.8	6250.4	4407.8	3284.1	7129.0	1202.4	3772.5	3788.0	904.8	3037.8	2392.5	7931.9	4334.6	12803.5	10462.7	2961.8	12018.0	18441.5	12304.6	7576.6	10403.6	264.6	596.5	1062.8	10749.5	3201.5	2635.4	6414.3	2097.7	774.5	7318.8	12308.9	6375.3	3632.8	8905.1	6535.7	4379.0	4037.2	6562.0	1242.9	4729.5	3266.2	1214.4	3253.2	2329.6	7886.4	4308.9	13104.3	10626.8	2033.3	12549.5	18612.4	12864.3	6669.8	10785.7	350.3	715.0	447.8	9768.5	24768.1	24617.7	224009.71657	223112.859526	447122.576097	1453637.0	1568950.294096
sub-3362	2170.1	2872.3	6744.5	2592.4	643.1	6519.4	9920.8	6721.0	3808.6	9627.0	7210.9	5979.7	3054.9	5833.2	1386.1	4113.3	3447.0	927.8	3170.0	3674.4	7482.1	4016.5	13846.4	8163.9	2186.3	11713.1	16990.5	11568.2	6908.7	6964.9	225.4	442.0	1021.9	9001.2	3087.1	2378.2	5525.7	2776.7	657.7	6633.7	11256.2	5986.4	3192.8	8879.0	6154.4	6107.8	3221.8	6490.9	1823.6	4086.9	3193.4	1102.7	3358.4	3911.8	7264.3	4240.1	13747.2	7956.5	1750.9	11805.0	16872.1	10557.9	5967.3	7758.1	404.2	495.6	574.2	9925.0	31198.4	33364.5	224199.370606	223285.873806	447485.244411	1347408.0	1284820.070714
sub-3368	3242.8	2444.6	6451.6	2702.3	1207.4	6590.3	9685.8	6687.6	4549.9	9509.9	6664.5	5642.7	3351.4	5261.8	1978.9	3722.5	2717.8	811.8	2171.5	3493.2	7858.8	4170.7	12299.8	10417.9	2504.1	14165.6	17889.1	10859.0	7770.9	9393.9	269.9	719.0	672.3	9786.3	3719.9	3052.0	5587.8	2619.2	1114.1	6378.1	14519.8	6394.0	4029.8	8511.2	6528.8	6272.7	3547.0	6728.2	1777.6	4990.0	3179.5	991.4	2434.1	3917.5	7503.4	4820.2	11505.0	10262.0	1900.5	12456.8	16828.6	11869.4	5960.3	8530.6	303.1	653.8	701.7	9372.9	28112.7	29364.4	226151.174689	226627.325674	452778.500362	1465755.0	1390440.882489
sub-3369	1446.8	2754.4	6380.4	1836.0	777.6	5374.7	7952.5	5167.2	4094.1	8526.4	5993.5	4991.7	2920.7	4949.4	1466.0	3056.7	3161.6	960.1	3457.7	3460.5	6568.2	3693.0	12687.6	9016.5	2263.2	12742.9	15140.4	11132.9	8041.1	7265.4	273.6	744.0	863.4	10483.7	2599.4	2550.4	5144.6	2184.0	680.4	5536.5	7873.4	4606.9	3987.7	8113.8	6767.9	6284.3	3376.1	5981.3	1679.4	3663.8	2680.7	1362.6	3716.2	3842.2	6529.4	3788.8	12834.8	8641.4	1966.3	13428.8	13596.8	11222.0	6597.6	8134.3	206.3	685.0	570.9	9076.4	25343.5	26036.7	204866.358745	205510.185986	410376.544731	1351737.0	1449827.130093
sub-3370	2890.9	2777.8	7678.4	3403.7	1486.6	8060.6	8021.7	8401.9	4599.6	10874.5	8473.9	7199.1	5094.0	6701.0	2054.8	5370.1	3692.6	1242.6	3737.6	4577.8	8310.9	6847.7	16775.8	10966.8	2937.9	18004.0	23047.2	15008.2	9483.9	9900.0	224.3	891.6	1111.8	12134.4	2729.2	4510.3	7968.0	4267.7	1164.8	7586.7	10678.7	7372.0	3884.8	12610.0	8318.5	7258.4	4107.2	7864.2	1961.9	7041.2	3509.9	1585.1	4190.4	4782.6	8881.8	5100.8	17355.2	10333.7	2515.4	16488.4	22630.0	13311.5	9117.5	9298.2	306.7	901.8	969.4	11964.3	52062.5	49959.6	294560.252025	295133.228283	589693.480307	1583356.0	1672519.043824
sub-3389	2479.3	3048.5	5451.5	2511.0	774.4	6580.6	10188.6	5191.9	3933.2	10059.3	6359.9	5127.2	3906.9	5021.9	1312.6	4028.2	3128.2	805.6	3146.4	2950.7	6357.0	5265.2	13030.9	7910.0	2419.7	12551.4	16380.5	13303.2	7250.4	8338.7	254.5	654.8	803.9	9620.8	2394.2	2767.2	5286.9	2390.9	628.8	5681.8	11026.2	5536.9	3228.0	10258.9	7068.6	5193.0	3396.4	5642.8	1419.0	4801.2	3085.7	1250.7	2993.7	3138.9	6342.1	4841.6	13733.4	8984.1	1851.2	12926.7	15916.9	12550.6	6323.7	7788.0	197.4	489.2	714.7	9052.4	28834.1	28724.0	217380.81788	215372.168878	432752.986758	1415331.0	1499330.11181
sub-3390	2330.6	2466.4	5226.7	2519.3	556.5	6876.4	8645.7	6362.5	3305.3	10352.5	6853.9	5180.1	3219.3	4196.0	1434.9	4200.4	3059.3	948.7	3031.3	3583.4	6431.7	4171.6	13962.3	8860.7	2787.6	12455.5	18339.4	12539.5	8846.4	8109.0	187.5	574.4	685.9	9516.6	3095.5	2601.4	5915.2	2920.1	736.6	6568.5	10571.8	5640.5	3293.5	10829.7	5876.4	6426.2	3376.1	5328.7	1710.3	5463.4	3218.9	1285.5	3176.5	3646.2	5568.7	4166.2	14361.6	8898.3	1353.2	12030.9	16765.8	12133.9	7221.1	7687.5	283.9	595.4	531.3	11346.8	27343.9	28628.5	217258.971672	221582.90663	438841.878302	1366485.0	1398499.276138
sub-3503	1488.2	2317.6	5419.8	1943.8	868.9	5668.7	7780.8	4650.1	2896.6	7397.8	5495.9	4348.1	2968.2	4000.3	1268.5	3780.0	3035.5	729.7	2258.7	2988.1	5522.6	3691.5	11157.2	7214.0	1895.0	8802.2	13748.3	9633.1	6380.5	7442.0	239.8	600.8	839.6	7381.3	2408.0	2127.0	5174.5	1556.9	633.1	5650.1	7870.5	4823.6	2614.5	7637.9	5510.9	4427.7	3838.4	4778.9	1185.5	4296.1	2677.3	915.5	2030.4	2102.5	6126.5	3418.2	11219.4	7916.4	1402.2	8917.7	13320.0	8602.4	5413.2	7365.6	307.0	549.4	527.3	7068.3	22610.2	24227.6	180448.732006	179594.195332	360042.927339	1146021.0	1207402.00558
sub-3515	2507.5	3172.2	6643.5	1937.5	860.5	5717.6	9597.3	5890.6	3437.9	7270.9	5595.7	4459.9	2625.8	5229.6	1511.1	3601.4	2530.0	731.7	1971.5	3089.1	6410.0	4390.3	11975.7	7770.6	2458.5	10645.8	16054.2	10153.2	6570.3	7768.5	236.6	702.2	785.8	8514.1	3147.4	3204.6	5018.3	2064.8	813.6	5499.7	10209.1	5523.1	2755.0	6920.8	6771.5	5016.6	3653.6	6232.7	1453.9	4321.1	2781.6	1027.6	2699.4	3007.7	6370.9	4308.2	10203.3	7702.7	1475.6	13209.2	14972.6	9165.0	5899.5	7690.0	281.4	745.2	614.9	7925.7	25527.6	26829.2	197240.084297	199457.399996	396697.484293	1294574.0	1259891.297764
sub-3517	2500.6	2500.3	5759.1	2149.9	1403.6	7260.7	8958.5	6302.2	4067.9	9051.7	7059.0	6015.7	3821.9	5833.1	1880.9	4596.3	3076.5	990.3	2920.1	2892.0	7893.5	4106.9	13437.6	8443.8	2541.0	10826.4	17676.1	12713.3	8371.4	10661.3	308.9	696.4	713.4	11515.0	3312.3	2434.7	5099.5	2696.2	1004.0	8051.0	12144.4	7271.6	3421.1	9410.3	6601.0	4447.8	3546.6	6162.2	1987.3	5307.8	2531.1	1498.4	3382.2	2672.9	7146.9	4272.4	12309.3	8007.5	1777.6	12524.8	15785.9	12463.2	7100.9	8672.9	382.2	691.2	461.2	10761.7	36091.8	35830.3	236906.799119	234288.815436	471195.614556	1432369.0	1293758.236574
sub-3518	3066.9	2351.2	6008.3	2363.9	837.0	7170.4	9963.9	6726.0	4184.7	8841.6	6031.1	5033.8	3389.8	4580.9	1539.8	3832.4	3262.4	943.1	2569.3	2574.4	7339.0	4379.1	13630.5	9542.2	2551.0	11981.1	16828.5	11434.8	7675.1	8192.7	287.8	616.7	741.3	9486.0	3212.4	2495.7	4617.5	2505.2	682.4	5896.7	11277.9	5864.0	2819.1	8234.3	6425.7	5405.6	3643.2	6358.6	1728.5	4596.9	3439.4	1178.8	3414.6	3453.6	6965.2	3813.0	13522.2	8885.5	2218.4	13262.3	17134.2	10485.8	5985.2	7041.7	469.0	638.3	764.8	9138.4	27566.0	28287.4	218027.594886	215057.104701	433084.699587	1454203.0	1569493.960978
sub-3519	3080.0	2873.9	7089.6	2352.8	1287.0	7576.5	12605.7	7077.8	4189.4	10105.4	9030.3	6511.5	4024.6	4682.0	1564.8	3918.5	3619.4	1474.4	3556.0	3340.9	8723.3	5118.7	16161.3	10991.2	3236.7	14198.5	22580.7	13594.3	8498.1	9029.4	399.6	735.0	1092.0	10334.2	3136.5	2653.4	7214.1	2339.3	899.4	7935.4	12136.6	7128.9	3722.6	10271.6	9270.0	5337.3	4802.2	6605.9	1720.1	5121.1	4350.0	1509.8	3392.8	3440.7	9098.2	4692.9	15912.0	11899.7	2053.8	13789.9	20784.0	12742.7	7288.7	9471.6	463.6	726.1	876.1	9870.2	36443.9	34103.9	262383.772735	256232.467907	518616.240643	1674435.0	1730278.343036
sub-3521	3577.7	2974.1	6077.5	2788.9	1262.3	6389.7	9264.6	6962.8	4322.6	9899.8	6596.5	5941.5	4204.7	6676.6	1681.9	3838.2	3010.8	1152.3	3265.9	4079.8	7333.1	4723.0	12013.3	9001.4	3014.3	14156.0	17535.5	13482.5	8885.0	8070.8	297.2	634.6	825.2	9748.0	4137.2	3301.9	5353.6	2755.4	1165.6	6960.5	11210.9	6579.3	3441.6	9013.8	7302.6	5829.1	4230.4	6846.2	1554.3	4491.6	2954.9	1571.8	3390.1	3053.1	7463.0	4698.8	13740.4	9520.5	1620.6	13743.4	16453.1	10437.5	8528.8	10557.4	337.3	674.9	677.2	9514.7	29699.7	30661.3	234197.596294	234271.110817	468468.707111	1471043.0	1422627.172057
sub-3523	3052.6	2222.1	6272.4	2611.1	579.3	6689.7	9333.8	6663.9	3324.0	9671.2	6170.0	5584.3	2550.9	4772.4	1474.2	3071.3	2787.1	826.7	2638.8	3533.7	6507.1	4139.0	12299.8	7598.7	2656.9	10222.9	16262.1	10242.0	7314.4	7846.4	237.1	506.0	713.8	9426.5	2626.4	2579.8	4893.8	2282.7	850.2	5908.1	9771.2	5846.5	3674.7	10124.4	7016.9	5566.2	3488.2	5801.3	1299.1	4011.0	2917.9	1032.6	3019.6	3126.1	6200.8	4176.7	12147.3	7836.7	1659.7	11050.9	15213.7	10494.9	6082.3	7303.5	341.5	480.2	611.5	8415.3	29976.2	30700.5	211840.557288	209740.02451	421580.581798	1365665.0	1199770.937643
sub-3525	2496.7	2469.3	5310.1	2199.2	841.9	6837.5	9138.7	6686.2	4009.0	11861.2	6505.9	5285.9	3894.1	5666.3	1672.4	3955.1	2941.0	1221.4	2408.1	3242.2	7239.2	4147.4	13098.6	8349.7	2504.2	12006.8	18356.4	10758.6	8740.9	9205.0	333.9	627.3	842.6	9840.0	2945.4	2730.1	4928.6	2148.0	811.4	7190.6	10313.2	5533.2	3169.2	10047.5	6884.9	6241.6	3628.4	6479.4	2132.4	5306.1	2762.5	1277.5	3402.9	2682.0	7072.2	4632.8	13590.2	8748.7	1694.2	13061.7	16739.8	10837.3	6466.3	9512.8	348.7	690.7	639.9	9394.1	36904.7	36535.3	233819.68335	232792.072089	466611.755439	1430278.0	1379710.094974
sub-3526	2341.2	2794.7	4654.2	3173.8	1139.0	6147.4	9243.0	5680.0	4051.0	9733.0	7618.3	6291.1	4065.5	4877.8	1558.3	3783.8	2894.5	1085.1	3200.4	3244.5	7710.1	5015.4	12040.4	9783.1	3044.0	11584.0	15244.0	11731.3	9037.1	9504.1	322.1	773.1	655.3	11715.2	2925.3	2451.4	4692.0	2685.2	1007.1	6108.4	10879.5	5372.9	3678.1	9597.6	6114.5	6326.3	3797.5	5320.9	1675.3	4845.1	3452.6	1623.6	4807.7	3490.4	7012.7	4629.3	13693.3	9544.2	1790.5	16026.3	17230.1	10816.5	7728.7	10423.1	555.2	838.0	625.4	12133.4	23012.6	29696.6	220152.308701	234000.580647	454152.889348	1484581.0	1632215.592885
sub-3527	2865.5	2687.3	7912.3	2347.3	1051.2	6660.8	8846.6	6259.3	3455.6	8901.3	7444.5	5104.2	4774.8	5443.6	1596.1	3626.5	3198.9	1374.5	3225.8	2669.1	6656.2	4310.4	13717.0	8813.7	2808.9	14610.7	20320.1	8781.5	7678.2	5957.4	311.0	715.2	875.6	9344.0	2121.2	3105.3	5433.7	2135.4	703.8	5370.4	9093.2	6284.8	3423.3	8512.7	7642.8	5769.0	4372.0	5809.9	1617.1	4515.8	2721.4	1628.4	3502.0	3182.9	7192.1	4096.2	13639.4	8124.0	1938.1	18540.1	20000.5	8501.8	8387.6	7387.4	426.7	749.1	555.9	8893.4	37230.9	34528.2	231571.138788	230976.31401	462547.452798	1414016.0	1428415.630161
sub-3541	3773.8	3576.1	9669.5	3362.6	1465.1	9059.2	14162.4	9009.8	5546.2	13776.7	8753.4	8320.9	4858.3	7397.0	2189.3	6022.4	4866.1	1568.7	4197.5	6639.8	10772.7	5032.4	17567.6	13528.4	3840.1	15388.5	26078.1	18145.7	10257.7	9868.6	363.4	919.3	1046.2	11289.2	4210.0	5090.7	7278.5	3601.6	1407.3	9187.3	12545.3	9419.1	3841.5	15858.7	10473.0	8325.1	5062.6	8764.0	2188.3	5971.3	4885.8	1959.0	5753.1	6992.8	11607.0	6594.0	16824.4	12822.9	3450.9	17830.3	19790.8	15839.0	9057.5	10640.2	465.0	953.4	1033.9	11413.1	31669.4	34376.9	305810.11716	307714.007056	613524.124216	1747803.0	1828574.136988
sub-3551	2106.3	3278.5	7822.8	2238.5	1108.4	5610.9	8414.3	5631.9	3185.9	8569.4	7136.7	5003.1	3517.5	6003.5	1506.9	4131.5	3706.4	865.3	2845.1	1997.5	7207.0	3793.5	14372.4	9070.2	2584.7	12134.3	17477.4	9462.3	8282.8	7365.9	210.1	863.0	1153.8	10888.0	2149.0	3918.9	6810.6	1936.9	935.6	5934.4	12668.0	6057.8	2938.7	8783.6	7388.0	4359.4	2817.8	6412.9	1362.3	5159.9	3287.7	1116.6	3408.5	2091.3	7216.5	4057.1	13695.6	8898.2	2700.9	11634.1	16092.7	10477.7	6807.0	8063.6	288.5	824.4	540.6	10534.6	28648.4	27983.9	215629.15654	218192.986887	433822.143427	1453712.0	1567589.916258
sub-3554	2126.0	2755.1	7158.1	1832.0	734.3	5879.3	10426.5	4841.3	3646.5	8823.3	6824.9	4255.1	2574.4	3809.6	1383.9	3988.9	2959.3	694.1	2509.2	2015.8	6615.8	4269.3	13572.8	9227.7	3196.2	11235.8	18997.5	10504.5	7063.7	8576.1	225.1	425.7	561.6	10359.4	2769.9	3378.9	6174.1	1817.9	827.9	5628.0	12402.8	5170.6	3906.4	8728.7	7169.4	5286.7	3371.5	5207.6	1336.6	4877.0	2846.4	973.6	2648.5	2083.9	7438.0	4065.2	12982.8	10020.3	2142.2	11365.8	15204.5	10039.9	5766.1	8139.6	314.8	715.2	576.4	9272.2	32269.8	32117.2	214262.086421	213954.378351	428216.464772	1429859.0	1563271.478061
sub-3555	3532.5	3969.6	7859.4	3418.7	812.0	8484.5	13825.2	8662.4	4106.9	15478.8	9061.4	6828.1	5188.9	7652.7	1586.8	4520.9	5473.8	1356.0	5015.6	4192.2	8848.2	5478.9	17743.3	11901.9	3825.0	14497.3	22645.7	14574.1	9923.4	10920.1	371.3	874.0	789.4	12810.1	3778.5	2492.7	6476.0	4269.7	691.1	8361.1	14687.3	7709.1	4318.1	14560.6	8969.8	7443.3	4722.0	7725.0	1699.4	6311.6	4757.1	1574.0	4467.2	4499.2	9019.2	4925.0	18471.1	10951.3	2466.2	15260.5	25791.7	16034.9	9453.7	9981.2	351.7	764.6	683.6	13429.3	45490.5	42628.4	301067.09025	298041.70521	599108.79546	1735548.0	1898035.479902
